sample_id,image_path,question,ground_truths,prediction_azure_intelligence__gpt-5-mini,inference_time_ms_azure_intelligence__gpt-5-mini,extracted_text_azure_intelligence__gpt-5-mini,error_azure_intelligence__gpt-5-mini,prediction_mistral_document_ai__gpt-5-mini,inference_time_ms_mistral_document_ai__gpt-5-mini,extracted_text_mistral_document_ai__gpt-5-mini,error_mistral_document_ai__gpt-5-mini
ab20a33bc0bb38bd10a5fd09d4c84de0_3496e7a66a21e69271dc12df4a143d1b,,What is written below the Strategy area?,"[""Minimize our carbon footprint""]",NOT FOUND,8194.494009017944,"2019 WMF SUSTAINABILITY IMPACT STATEMENT
OUR COMMITMENT
The Wikimedia Foundation is committed to reducing the impact of our activities on the environment - our goal is to act responsibly and sustainably. We
believe that a long-term commitment to the environment, and consideration of the effects of climate change, is an essential component of our work. To this
end, the Wikimedia Foundation will:
. Minimize our overall impact on the environment by seeking to reduce our global carbon footprint;
. Consider sustainability as a critical part of our decisions around how we plan our operations, travel, physical office use, and other procurements;
· Use green energy where it is available and financially feasible;
. Share sustainability information and lessons learned; and
. Perform and share an annual environmental impact assessment
OUR CARBON FOOTPRINT
Each year we calculate the carbon emissions associated with our buildings/facilities, workforce travel and commuting impacts and data servers.1 The resulting
carbon footprint tells us in absolute metric tons how much greenhouse gas emissions we are responsible for in total. We also look at our relative carbon
emissions to indicate how ""carbon efficient"" we are as we grow and evolve over time.
Impact
Methodology
2018
2019
Total carbon footprint
Total Scope 1, Scope 2 and Scope 3 tCO2-eq emissions for all functional areas
2,571.37
2,374.43
Office-related carbon footprint
tCO2-eq of San Francisco office (building + commuting) / # of SF-based employees
and contractors
1.70
1.83
kgCO2-eq of data center emissions / 1M pageviews on all language Wikipedias
4.89
2.33
Product-related carbon footprint
kWh / 1M pageviews on all language Wikipedias
11.89
10.78
Travel-related carbon footprint
tCO2-eq of travel (air travel + hotels)/ # of event attendees for internal convenings
3.21
1.65
tCO2-eq of travel (air travel + hotels)/ # of event attendees for community
convenings
N/A
2.10
1 In 2018, travel emissions were calculated based on actual number of trips, but estimated travel distances (grouped into ""short, medium, and long"" distance
categories). In 2019, data tracking was improved to include actual mileage for travel, resulting in significantly higher quality results. We have recalculated air
travel emissions for 2018 using this better methodology, and this Sustainability Impact Statement uses the restated 2018 carbon footprint results.
1",,NOT FOUND,7523.437023162842,"# 2019 WMF SUSTAINABILITY IMPACT STATEMENT

## OUR COMMITMENT

The Wikimedia Foundation is committed to reducing the impact of our activities on the environment – our goal is to act responsibly and sustainably. We believe that a long-term commitment to the environment, and consideration of the effects of climate change, is an essential component of our work. To this end, the Wikimedia Foundation will:

- Minimize our overall impact on the environment by seeking to reduce our global carbon footprint;
- Consider sustainability as a critical part of our decisions around how we plan our operations, travel, physical office use, and other procurements;
- Use green energy where it is available and financially feasible;
- Share sustainability information and lessons learned; and
- Perform and share an annual environmental impact assessment

## OUR CARBON FOOTPRINT

Each year we calculate the carbon emissions associated with our buildings/facilities, workforce travel and commuting impacts and data servers.¹ The resulting carbon footprint tells us in absolute metric tons how much greenhouse gas emissions we are responsible for in total. We also look at our relative carbon emissions to indicate how ""carbon efficient"" we are as we grow and evolve over time.

<table><tr><th>Impact</th><th>Methodology</th><th>2018</th><th>2019</th></tr><tr><td>Total carbon footprint</td><td>Total Scope 1, Scope 2 and Scope 3 tCO2-eq emissions for all functional areas</td><td>2,571.37</td><td>2,374.43</td></tr><tr><td>Office-related carbon footprint</td><td>tCO2-eq of San Francisco office (building + commuting) / # of SF-based employees and contractors</td><td>1.70</td><td>1.83</td></tr><tr><td rowspan=""2"">Product-related carbon footprint</td><td>kgCO2-eq of data center emissions / 1M pageviews on all language Wikipedias</td><td>4.89</td><td>2.33</td></tr><tr><td>kWh / 1M pageviews on all language Wikipedias</td><td>11.89</td><td>10.78</td></tr><tr><td rowspan=""2"">Travel-related carbon footprint</td><td>tCO2-eq of travel (air travel + hotels)/ # of event attendees for internal convenings</td><td>3.21</td><td>1.65</td></tr><tr><td>tCO2-eq of travel (air travel + hotels)/ # of event attendees for community convenings</td><td>N/A</td><td>2.10</td></tr></table>

¹ In 2018, travel emissions were calculated based on actual number of trips, but estimated travel distances (grouped into ""short, medium, and long"" distance categories). In 2019, data tracking was improved to include actual mileage for travel, resulting in significantly higher quality results. We have recalculated air travel emissions for 2018 using this better methodology, and this Sustainability Impact Statement uses the restated 2018 carbon footprint results.",
ab20a33bc0bb38bd10a5fd09d4c84de0_479c387a0516571118d262d7c5a3f44a,,what is the document title?,"[""2019 WMF SUSTAINABILITY IMPACT STATEMENT""]",2019 WMF SUSTAINABILITY IMPACT STATEMENT,7870.096921920776,"2019 WMF SUSTAINABILITY IMPACT STATEMENT
OUR COMMITMENT
The Wikimedia Foundation is committed to reducing the impact of our activities on the environment - our goal is to act responsibly and sustainably. We
believe that a long-term commitment to the environment, and consideration of the effects of climate change, is an essential component of our work. To this
end, the Wikimedia Foundation will:
. Minimize our overall impact on the environment by seeking to reduce our global carbon footprint;
. Consider sustainability as a critical part of our decisions around how we plan our operations, travel, physical office use, and other procurements;
· Use green energy where it is available and financially feasible;
. Share sustainability information and lessons learned; and
. Perform and share an annual environmental impact assessment
OUR CARBON FOOTPRINT
Each year we calculate the carbon emissions associated with our buildings/facilities, workforce travel and commuting impacts and data servers.1 The resulting
carbon footprint tells us in absolute metric tons how much greenhouse gas emissions we are responsible for in total. We also look at our relative carbon
emissions to indicate how ""carbon efficient"" we are as we grow and evolve over time.
Impact
Methodology
2018
2019
Total carbon footprint
Total Scope 1, Scope 2 and Scope 3 tCO2-eq emissions for all functional areas
2,571.37
2,374.43
Office-related carbon footprint
tCO2-eq of San Francisco office (building + commuting) / # of SF-based employees
and contractors
1.70
1.83
kgCO2-eq of data center emissions / 1M pageviews on all language Wikipedias
4.89
2.33
Product-related carbon footprint
kWh / 1M pageviews on all language Wikipedias
11.89
10.78
Travel-related carbon footprint
tCO2-eq of travel (air travel + hotels)/ # of event attendees for internal convenings
3.21
1.65
tCO2-eq of travel (air travel + hotels)/ # of event attendees for community
convenings
N/A
2.10
1 In 2018, travel emissions were calculated based on actual number of trips, but estimated travel distances (grouped into ""short, medium, and long"" distance
categories). In 2019, data tracking was improved to include actual mileage for travel, resulting in significantly higher quality results. We have recalculated air
travel emissions for 2018 using this better methodology, and this Sustainability Impact Statement uses the restated 2018 carbon footprint results.
1",,2019 WMF SUSTAINABILITY IMPACT STATEMENT,6422.817230224609,"# 2019 WMF SUSTAINABILITY IMPACT STATEMENT

## OUR COMMITMENT

The Wikimedia Foundation is committed to reducing the impact of our activities on the environment - our goal is to act responsibly and sustainably. We believe that a long-term commitment to the environment, and consideration of the effects of climate change, is an essential component of our work. To this end, the Wikimedia Foundation will:

- Minimize our overall impact on the environment by seeking to reduce our global carbon footprint;
- Consider sustainability as a critical part of our decisions around how we plan our operations, travel, physical office use, and other procurements;
- Use green energy where it is available and financially feasible;
- Share sustainability information and lessons learned; and
- Perform and share an annual environmental impact assessment

## OUR CARBON FOOTPRINT

Each year we calculate the carbon emissions associated with our buildings/facilities, workforce travel and commuting impacts and data servers. ${ }^{1}$ The resulting carbon footprint tells us in absolute metric tons how much greenhouse gas emissions we are responsible for in total. We also look at our relative carbon emissions to indicate how ""carbon efficient"" we are as we grow and evolve over time.

|  Impact | Methodology | 2018 | 2019  |
| --- | --- | --- | --- |
|  Total carbon footprint | Total Scope 1, Scope 2 and Scope 3 tCO2-eq emissions for all functional areas | 2,571.37 | 2,374.43  |
|  Office-related carbon footprint | tCO2-eq of San Francisco office (building + commuting) / # of SF-based employees and contractors | 1.70 | 1.83  |
|  Product-related carbon footprint | kgCO2-eq of data center emissions / 1M pageviews on all language Wikipedias | 4.89 | 2.33  |
|   | kWh / 1M pageviews on all language Wikipedias | 11.89 | 10.78  |
|  Travel-related carbon footprint | tCO2-eq of travel (air travel + hotels)/ # of event attendees for internal convenings | 3.21 | 1.65  |
|   | tCO2-eq of travel (air travel + hotels)/ # of event attendees for community convenings | N/A | 2.10  |

[^0] [^0]: ${ }^{1}$ In 2018, travel emissions were calculated based on actual number of trips, but estimated travel distances (grouped into ""short, medium, and long"" distance categories). In 2019, data tracking was improved to include actual mileage for travel, resulting in significantly higher quality results. We have recalculated air travel emissions for 2018 using this better methodology, and this Sustainability Impact Statement uses the restated 2018 carbon footprint results.",
ab20a33bc0bb38bd10a5fd09d4c84de0_7dbc9754a6df15ab10562ace16243bec,,what is the title of the page?,"[""2019 wmf susstainability impact stament""]",2019 WMF SUSTAINABILITY IMPACT STATEMENT,17692.683935165405,"2019 WMF SUSTAINABILITY IMPACT STATEMENT
OUR COMMITMENT
The Wikimedia Foundation is committed to reducing the impact of our activities on the environment - our goal is to act responsibly and sustainably. We
believe that a long-term commitment to the environment, and consideration of the effects of climate change, is an essential component of our work. To this
end, the Wikimedia Foundation will:
. Minimize our overall impact on the environment by seeking to reduce our global carbon footprint;
. Consider sustainability as a critical part of our decisions around how we plan our operations, travel, physical office use, and other procurements;
· Use green energy where it is available and financially feasible;
. Share sustainability information and lessons learned; and
. Perform and share an annual environmental impact assessment
OUR CARBON FOOTPRINT
Each year we calculate the carbon emissions associated with our buildings/facilities, workforce travel and commuting impacts and data servers.1 The resulting
carbon footprint tells us in absolute metric tons how much greenhouse gas emissions we are responsible for in total. We also look at our relative carbon
emissions to indicate how ""carbon efficient"" we are as we grow and evolve over time.
Impact
Methodology
2018
2019
Total carbon footprint
Total Scope 1, Scope 2 and Scope 3 tCO2-eq emissions for all functional areas
2,571.37
2,374.43
Office-related carbon footprint
tCO2-eq of San Francisco office (building + commuting) / # of SF-based employees
and contractors
1.70
1.83
kgCO2-eq of data center emissions / 1M pageviews on all language Wikipedias
4.89
2.33
Product-related carbon footprint
kWh / 1M pageviews on all language Wikipedias
11.89
10.78
Travel-related carbon footprint
tCO2-eq of travel (air travel + hotels)/ # of event attendees for internal convenings
3.21
1.65
tCO2-eq of travel (air travel + hotels)/ # of event attendees for community
convenings
N/A
2.10
1 In 2018, travel emissions were calculated based on actual number of trips, but estimated travel distances (grouped into ""short, medium, and long"" distance
categories). In 2019, data tracking was improved to include actual mileage for travel, resulting in significantly higher quality results. We have recalculated air
travel emissions for 2018 using this better methodology, and this Sustainability Impact Statement uses the restated 2018 carbon footprint results.
1",,2019 WMF SUSTAINABILITY IMPACT STATEMENT,7549.268007278442,"# 2019 WMF SUSTAINABILITY IMPACT STATEMENT

## OUR COMMITMENT

The Wikimedia Foundation is committed to reducing the impact of our activities on the environment – our goal is to act responsibly and sustainably. We believe that a long-term commitment to the environment, and consideration of the effects of climate change, is an essential component of our work. To this end, the Wikimedia Foundation will:

- Minimize our overall impact on the environment by seeking to reduce our global carbon footprint;
- Consider sustainability as a critical part of our decisions around how we plan our operations, travel, physical office use, and other procurements;
- Use green energy where it is available and financially feasible;
- Share sustainability information and lessons learned; and
- Perform and share an annual environmental impact assessment

## OUR CARBON FOOTPRINT

Each year we calculate the carbon emissions associated with our buildings/facilities, workforce travel and commuting impacts and data servers.¹ The resulting carbon footprint tells us in absolute metric tons how much greenhouse gas emissions we are responsible for in total. We also look at our relative carbon emissions to indicate how ""carbon efficient"" we are as we grow and evolve over time.

<table><tr><th>Impact</th><th>Methodology</th><th>2018</th><th>2019</th></tr><tr><td>Total carbon footprint</td><td>Total Scope 1, Scope 2 and Scope 3 tCO2-eq emissions for all functional areas</td><td>2,571.37</td><td>2,374.43</td></tr><tr><td>Office-related carbon footprint</td><td>tCO2-eq of San Francisco office (building + commuting) / # of SF-based employees and contractors</td><td>1.70</td><td>1.83</td></tr><tr><td rowspan=""2"">Product-related carbon footprint</td><td>kgCO2-eq of data center emissions / 1M pageviews on all language Wikipedias</td><td>4.89</td><td>2.33</td></tr><tr><td>kWh / 1M pageviews on all language Wikipedias</td><td>11.89</td><td>10.78</td></tr><tr><td rowspan=""2"">Travel-related carbon footprint</td><td>tCO2-eq of travel (air travel + hotels)/ # of event attendees for internal convenings</td><td>3.21</td><td>1.65</td></tr><tr><td>tCO2-eq of travel (air travel + hotels)/ # of event attendees for community convenings</td><td>N/A</td><td>2.10</td></tr></table>

¹ In 2018, travel emissions were calculated based on actual number of trips, but estimated travel distances (grouped into ""short, medium, and long"" distance categories). In 2019, data tracking was improved to include actual mileage for travel, resulting in significantly higher quality results. We have recalculated air travel emissions for 2018 using this better methodology, and this Sustainability Impact Statement uses the restated 2018 carbon footprint results.",
ab20a33bc0bb38bd10a5fd09d4c84de0_ea916885466182dee3cd238315442ec1,,What  is the high carbon footprint by area?,"[""internal staff convening""]","2,571.37 tCO2-eq",13668.245077133179,"2019 WMF SUSTAINABILITY IMPACT STATEMENT
OUR COMMITMENT
The Wikimedia Foundation is committed to reducing the impact of our activities on the environment - our goal is to act responsibly and sustainably. We
believe that a long-term commitment to the environment, and consideration of the effects of climate change, is an essential component of our work. To this
end, the Wikimedia Foundation will:
. Minimize our overall impact on the environment by seeking to reduce our global carbon footprint;
. Consider sustainability as a critical part of our decisions around how we plan our operations, travel, physical office use, and other procurements;
· Use green energy where it is available and financially feasible;
. Share sustainability information and lessons learned; and
. Perform and share an annual environmental impact assessment
OUR CARBON FOOTPRINT
Each year we calculate the carbon emissions associated with our buildings/facilities, workforce travel and commuting impacts and data servers.1 The resulting
carbon footprint tells us in absolute metric tons how much greenhouse gas emissions we are responsible for in total. We also look at our relative carbon
emissions to indicate how ""carbon efficient"" we are as we grow and evolve over time.
Impact
Methodology
2018
2019
Total carbon footprint
Total Scope 1, Scope 2 and Scope 3 tCO2-eq emissions for all functional areas
2,571.37
2,374.43
Office-related carbon footprint
tCO2-eq of San Francisco office (building + commuting) / # of SF-based employees
and contractors
1.70
1.83
kgCO2-eq of data center emissions / 1M pageviews on all language Wikipedias
4.89
2.33
Product-related carbon footprint
kWh / 1M pageviews on all language Wikipedias
11.89
10.78
Travel-related carbon footprint
tCO2-eq of travel (air travel + hotels)/ # of event attendees for internal convenings
3.21
1.65
tCO2-eq of travel (air travel + hotels)/ # of event attendees for community
convenings
N/A
2.10
1 In 2018, travel emissions were calculated based on actual number of trips, but estimated travel distances (grouped into ""short, medium, and long"" distance
categories). In 2019, data tracking was improved to include actual mileage for travel, resulting in significantly higher quality results. We have recalculated air
travel emissions for 2018 using this better methodology, and this Sustainability Impact Statement uses the restated 2018 carbon footprint results.
1",,"2,374.43 tCO2-eq",13752.763032913208,"# 2019 WMF SUSTAINABILITY IMPACT STATEMENT

## OUR COMMITMENT

The Wikimedia Foundation is committed to reducing the impact of our activities on the environment – our goal is to act responsibly and sustainably. We believe that a long-term commitment to the environment, and consideration of the effects of climate change, is an essential component of our work. To this end, the Wikimedia Foundation will:

- Minimize our overall impact on the environment by seeking to reduce our global carbon footprint;
- Consider sustainability as a critical part of our decisions around how we plan our operations, travel, physical office use, and other procurements;
- Use green energy where it is available and financially feasible;
- Share sustainability information and lessons learned; and
- Perform and share an annual environmental impact assessment

## OUR CARBON FOOTPRINT

Each year we calculate the carbon emissions associated with our buildings/facilities, workforce travel and commuting impacts and data servers.¹ The resulting carbon footprint tells us in absolute metric tons how much greenhouse gas emissions we are responsible for in total. We also look at our relative carbon emissions to indicate how ""carbon efficient"" we are as we grow and evolve over time.

<table><tr><th>Impact</th><th>Methodology</th><th>2018</th><th>2019</th></tr><tr><td>Total carbon footprint</td><td>Total Scope 1, Scope 2 and Scope 3 tCO2-eq emissions for all functional areas</td><td>2,571.37</td><td>2,374.43</td></tr><tr><td>Office-related carbon footprint</td><td>tCO2-eq of San Francisco office (building + commuting) / # of SF-based employees and contractors</td><td>1.70</td><td>1.83</td></tr><tr><td rowspan=""2"">Product-related carbon footprint</td><td>kgCO2-eq of data center emissions / 1M pageviews on all language Wikipedias</td><td>4.89</td><td>2.33</td></tr><tr><td>kWh / 1M pageviews on all language Wikipedias</td><td>11.89</td><td>10.78</td></tr><tr><td rowspan=""2"">Travel-related carbon footprint</td><td>tCO2-eq of travel (air travel + hotels)/ # of event attendees for internal convenings</td><td>3.21</td><td>1.65</td></tr><tr><td>tCO2-eq of travel (air travel + hotels)/ # of event attendees for community convenings</td><td>N/A</td><td>2.10</td></tr></table>

¹ In 2018, travel emissions were calculated based on actual number of trips, but estimated travel distances (grouped into ""short, medium, and long"" distance categories). In 2019, data tracking was improved to include actual mileage for travel, resulting in significantly higher quality results. We have recalculated air travel emissions for 2018 using this better methodology, and this Sustainability Impact Statement uses the restated 2018 carbon footprint results.",
adad7d3e2eca4eb2baa720fbb14d9fbd_348dc9892256af66f8e7252c17416d3c,,what is company name?,"[""wikimedia foundation""]",Wiki Loves Monuments,20811.37204170227,"WIKI loves
monuments
Wiki Loves Monuments - International Winners
2015 Calendar",,Wiki Loves Monuments,10002.936840057373,"^{}[] WIKI loves monuments

# Wiki Loves Monuments – International Winners

# 2015 Calendar

![img-0.jpeg](img-0.jpeg)",
adad7d3e2eca4eb2baa720fbb14d9fbd_47fabbb6965a48775d6ea930cb197f0d,,Which version of CC-BY-SA is more used?,"[""3.0""]",NOT FOUND,17013.35120201111,"WIKI loves
monuments
Wiki Loves Monuments - International Winners
2015 Calendar",,NOT FOUND,9976.383924484253,"^{}[] WIKI loves monuments

# Wiki Loves Monuments – International Winners

# 2015 Calendar

![img-0.jpeg](img-0.jpeg)",
adad7d3e2eca4eb2baa720fbb14d9fbd_894a67ebbb06288884b05815b6119cc1,,What picture number made it on the cover of the calendar?,"[""1""]",NOT FOUND,9446.943283081055,"WIKI loves
monuments
Wiki Loves Monuments - International Winners
2015 Calendar",,0,11705.224990844727,"^{}[] WIKI loves monuments

# Wiki Loves Monuments – International Winners

# 2015 Calendar

![img-0.jpeg](img-0.jpeg)",
adad7d3e2eca4eb2baa720fbb14d9fbd_ee4cf88c9f2a569d5511727b6b3a7ec4,,What is the photograph website given in the wiki loves monuments?,"[""https://commons.wikimedia.org/wiki/Wiki_Loves_Monuments_2014_winners""]",NOT FOUND,13288.575887680054,"WIKI loves
monuments
Wiki Loves Monuments - International Winners
2015 Calendar",,NOT FOUND,10853.238105773926,"^{}[] WIKI loves monuments

# Wiki Loves Monuments – International Winners

# 2015 Calendar

![img-0.jpeg](img-0.jpeg)",
b047149295527ac4d05813c6429a9166_1897fea32ff02588ec37c3e999e95ecd,,What is the email id of HEMANTRAO SHAKAPURE?,"[""hemantraoshakapure@gmail.com""]",hemantraoshakapure@gmail.com,7084.463119506836,"HEMANTRAO SHAKAPURE
( DIRECTOR )
CONTACT
+918080182425.
+919372829346.
EMAIL :
hemantraoshakapure@gmail.com
ADDRESS
4, ANAN DI VIL LA, LALALAJ PAT
RAIM AR G , VILE PAR LE WEST
MUMBAI, 400056
PROFILE
Being a director, my ambition is to make a very informative
movie for the coming generation as well as i would like to
entertain by my skills of directions. I create my own concept as
and when its required. I love to direct thriller and comedy
subjects.
WORK EXPERIENCE
ON-GOING PROJECT'S:
Directing Web-Series on WEBROW TV :
1. Paach Kanya ( Language Hindi )
2. Prakash ( Genre - Comedy / Language - Marathi )
Short Movie For CANNES Film Festival :
BUCK PASSER ( Language : English )
Movie Project :
Mr. Graduate ( Language - Hindi )
CREATIVE HEAD FOR SPIN TV | 2014 - 2017
CORPORATE FILMS :
.
Criticare Hospital
Bold Bella Furniture Manufacturers
· Brightlights Manufacturers of Headlights and tail lights for
Audi and Mahindra and Mahindra
. Solicis Lex Law Firm
SHORT MOVIES
· Dil kuch kehta hai (subject based on how to prevent
from heart attack and how to avoid the surgeries )
. My Life My choice (Subject based on real life incident)
· Directed for Raju Shrivastav's skits
MUSIC VIDEOS :
Venus tapes and records:
·
Romantic.
Marathi.
· Remix.
· Hinglish Remix.
· Devotional T-series.
· Romantic version songs sung by Anuradha Pawdwal",,hemantraoshakapure@gmail.com,9683.197021484375,"# HEMANTRAO SHAKAPURE (DIRECTOR) 

## PROFILE

Being a director, my ambition is to make a very informative movie for the coming generation as well as i would like to entertain by my skills of directions. I create my own concept as and when its required. I love to direct thriller and comedy subjects.

## WORK EXPERIENCE

## ON-GOING PROJECT'S:

## Directing Web-Series on WEBROW TV :

1. Paach Kanya ( Language Hindi )
2. Prakash ( Genre - Comedy / Language - Marathi )

## Short Movie For CANNES Film Festival :

BUCK PASSER ( Language : English )

## Movie Project :

Mr. Graduate ( Language - Hindi )

CREATIVE HEAD FOR SPIN TV | 2014 - 2017

## CORPORATE FILMS :

- Criticare Hospital
- Bold Bella Furniture Manufacturers
- Brightlights Manufacturers of Headlights and tail lights for Audi and Mahindra and Mahindra
- Solicis Lex Law Firm


## SHORT MOVIES

- Dil kuch kehta hai (subject based on how to prevent from heart attack and how to avoid the surgeries )
- My Life My choice (Subject based on real life incident)
- Directed for Raju Shrivastav's skits


## MUSIC VIDEOS :

Venus tapes and records:

- Romantic.
- Marathi.
- Remix.
- Hinglish Remix.
- Devotional T-series.
- Romantic version songs sung by Anuradha Pawdwal",
b047149295527ac4d05813c6429a9166_5d95d39a4e848af5ab873c1ffaa6c7bf,,How many language speak Hemantrao?,"[""5""]",3,8704.7119140625,"HEMANTRAO SHAKAPURE
( DIRECTOR )
CONTACT
+918080182425.
+919372829346.
EMAIL :
hemantraoshakapure@gmail.com
ADDRESS
4, ANAN DI VIL LA, LALALAJ PAT
RAIM AR G , VILE PAR LE WEST
MUMBAI, 400056
PROFILE
Being a director, my ambition is to make a very informative
movie for the coming generation as well as i would like to
entertain by my skills of directions. I create my own concept as
and when its required. I love to direct thriller and comedy
subjects.
WORK EXPERIENCE
ON-GOING PROJECT'S:
Directing Web-Series on WEBROW TV :
1. Paach Kanya ( Language Hindi )
2. Prakash ( Genre - Comedy / Language - Marathi )
Short Movie For CANNES Film Festival :
BUCK PASSER ( Language : English )
Movie Project :
Mr. Graduate ( Language - Hindi )
CREATIVE HEAD FOR SPIN TV | 2014 - 2017
CORPORATE FILMS :
.
Criticare Hospital
Bold Bella Furniture Manufacturers
· Brightlights Manufacturers of Headlights and tail lights for
Audi and Mahindra and Mahindra
. Solicis Lex Law Firm
SHORT MOVIES
· Dil kuch kehta hai (subject based on how to prevent
from heart attack and how to avoid the surgeries )
. My Life My choice (Subject based on real life incident)
· Directed for Raju Shrivastav's skits
MUSIC VIDEOS :
Venus tapes and records:
·
Romantic.
Marathi.
· Remix.
· Hinglish Remix.
· Devotional T-series.
· Romantic version songs sung by Anuradha Pawdwal",,3,7488.1861209869385,"HEMANTRAO SHAKAPURE
(DIRECTOR)

CONTACT
+918080182425.
+919372829346.

EMAIL:
hemantraoshakapure@gmail.com

ADDRESS
4, ANANDIVILLA, LALALAJ PAT
RAIMARG, VILEPARLEWEST
MUMBAI, 400056

PROFILE
Being a director, my ambition is to make a very informative movie for the coming generation as well as I would like to entertain by my skills of directions. I create my own concept as and when its required. I love to direct thriller and comedy subjects.

WORK EXPERIENCE

ON-GOING PROJECT'S:

Directing Web-Series on WEBROW TV :
1. Paach Kanya ( Language Hindi )
2. Prakash ( Genre – Comedy / Language - Marathi )

Short Movie For CANNES Film Festival :
BUCK PASSER ( Language : English )

Movie Project :
Mr. Graduate ( Language - Hindi )

CREATIVE HEAD FOR SPIN TV | 2014 – 2017

CORPORATE FILMS :
- Criticare Hospital
- Bold Bella Furniture Manufacturers
- Brightlights Manufacturers of Headlights and tail lights for Audi and Mahindra and Mahindra
- Solicis Lex Law Firm

SHORT MOVIES
- Dil kuch kehta hai (subject based on how to prevent from heart attack and how to avoid the surgeries )
- My Life My choice (Subject based on real life incident)
- Directed for Raju Shrivastav's skits

MUSIC VIDEOS :
Venus tapes and records:
- Romantic.
- Marathi.
- Remix.
- Hinglish Remix.
- Devotional T-series.
- Romantic version songs sung by Anuradha Pawdwal",
b047149295527ac4d05813c6429a9166_adbe6d71b64804b849d9c535f80cf88d,,How many pages of the document have phone numbers on them?,"[""1""]",1 page,7142.804861068726,"HEMANTRAO SHAKAPURE
( DIRECTOR )
CONTACT
+918080182425.
+919372829346.
EMAIL :
hemantraoshakapure@gmail.com
ADDRESS
4, ANAN DI VIL LA, LALALAJ PAT
RAIM AR G , VILE PAR LE WEST
MUMBAI, 400056
PROFILE
Being a director, my ambition is to make a very informative
movie for the coming generation as well as i would like to
entertain by my skills of directions. I create my own concept as
and when its required. I love to direct thriller and comedy
subjects.
WORK EXPERIENCE
ON-GOING PROJECT'S:
Directing Web-Series on WEBROW TV :
1. Paach Kanya ( Language Hindi )
2. Prakash ( Genre - Comedy / Language - Marathi )
Short Movie For CANNES Film Festival :
BUCK PASSER ( Language : English )
Movie Project :
Mr. Graduate ( Language - Hindi )
CREATIVE HEAD FOR SPIN TV | 2014 - 2017
CORPORATE FILMS :
.
Criticare Hospital
Bold Bella Furniture Manufacturers
· Brightlights Manufacturers of Headlights and tail lights for
Audi and Mahindra and Mahindra
. Solicis Lex Law Firm
SHORT MOVIES
· Dil kuch kehta hai (subject based on how to prevent
from heart attack and how to avoid the surgeries )
. My Life My choice (Subject based on real life incident)
· Directed for Raju Shrivastav's skits
MUSIC VIDEOS :
Venus tapes and records:
·
Romantic.
Marathi.
· Remix.
· Hinglish Remix.
· Devotional T-series.
· Romantic version songs sung by Anuradha Pawdwal",,1 page,8292.856931686401,"HEMANTRAO SHAKAPURE
(DIRECTOR)

CONTACT
+918080182425.
+919372829346.

EMAIL:
hemantraoshakapure@gmail.com

ADDRESS
4, ANANDIVILLA, LALALAJ PAT
RAIMARG, VILEPARLEWEST
MUMBAI, 400056

PROFILE
Being a director, my ambition is to make a very informative movie for the coming generation as well as I would like to entertain by my skills of directions. I create my own concept as and when its required. I love to direct thriller and comedy subjects.

WORK EXPERIENCE

ON-GOING PROJECT'S:

Directing Web-Series on WEBROW TV :
1. Paach Kanya ( Language Hindi )
2. Prakash ( Genre – Comedy / Language - Marathi )

Short Movie For CANNES Film Festival :
BUCK PASSER ( Language : English )

Movie Project :
Mr. Graduate ( Language - Hindi )

CREATIVE HEAD FOR SPIN TV | 2014 – 2017

CORPORATE FILMS :
- Criticare Hospital
- Bold Bella Furniture Manufacturers
- Brightlights Manufacturers of Headlights and tail lights for Audi and Mahindra and Mahindra
- Solicis Lex Law Firm

SHORT MOVIES
- Dil kuch kehta hai (subject based on how to prevent from heart attack and how to avoid the surgeries )
- My Life My choice (Subject based on real life incident)
- Directed for Raju Shrivastav's skits

MUSIC VIDEOS :
Venus tapes and records:
- Romantic.
- Marathi.
- Remix.
- Hinglish Remix.
- Devotional T-series.
- Romantic version songs sung by Anuradha Pawdwal",
