sample_id,azure_intelligence,claude_sonnet,gpt-5-mini,gpt-5-nano,mistral_document_ai,mean_cer,std_cer
rxpad_training_data_prescr-101924,2.240875912408759,2.468454258675079,2.2318840579710146,2.364885496183206,2.1742209631728047,2.2960641376821727,0.11881215764491089
rxpad_training_data_prescr-101925,2.986772486772487,2.9763157894736842,2.9553805774278215,3.0053050397877983,3.111111111111111,3.0069770009145804,0.06094512194548274
rxpad_training_data_prescr-101926,2.1122994652406417,2.2913533834586466,2.089788732394366,2.0238907849829353,2.0694915254237287,2.1173647783000638,0.10257602814111155
rxpad_training_data_prescr-101927,2.4961089494163424,2.4825581395348837,2.1351791530944624,2.1777408637873754,2.434285714285714,2.345174564023756,0.1744479501178488
rxpad_training_data_prescr-101928,4.1450777202072535,4.03030303030303,4.050761421319797,4.045454545454546,3.8737864077669903,4.029076625010323,0.09786633281850741
rxpad_training_data_prescr-101930,0.7489451476793249,0.7303252885624344,0.7382690302398331,0.7400835073068893,0.7222222222222222,0.7359690392021407,0.010141808223052119
rxpad_training_data_prescr-101932,1.752857142857143,1.7725321888412018,1.7453769559032717,1.7507122507122508,1.781294964028777,1.760554700468529,0.015492812048977168
rxpad_training_data_prescr-101933,2.4833005893909625,5.69672131147541,2.7041666666666666,1.9770867430441899,2.39292364990689,3.0508397920968235,1.502395693350837
rxpad_training_data_prescr-101935,2.15018315018315,2.140255009107468,2.128856624319419,2.170955882352941,2.132727272727273,2.14459558773805,0.016833734581176995
rxpad_training_data_prescr-101936,3.6038781163434903,3.557377049180328,3.5840220385674932,3.5922865013774103,3.5230352303523036,3.5721197871642056,0.03234035197538072
rxpad_training_data_prescr-101937,2.997767857142857,3.0291479820627805,2.9888641425389757,3.7309782608695654,2.9344978165938866,3.136251211841613,0.33420666693484025
rxpad_training_data_prescr-101938,2.703846153846154,2.6889312977099236,2.6902485659655833,2.9529652351738243,2.6945996275605215,2.7461181760512012,0.11577839063606332
rxpad_training_data_prescr-101939,3.2126315789473683,3.1770833333333335,3.175,3.1899791231732775,2.9310344827586206,3.13714570364252,0.1161887311469406
rxpad_training_data_prescr-101942,3.2620087336244543,3.2532751091703056,3.2155172413793105,3.3053097345132745,3.762135922330097,3.359649348203489,0.22725067025809412
rxpad_training_data_prescr-101943,2.801526717557252,2.7984790874524714,2.790874524714829,2.762264150943396,2.5949820788530467,2.7496253119041993,0.08782968551741506
rxpad_training_data_prescr-101944,2.9339407744874717,3.0069605568445477,2.925,2.983833718244804,2.8373626373626375,2.9374195373878917,0.06551328017012933
rxpad_training_data_prescr-101947,3.6476510067114094,3.727891156462585,3.6146179401993357,3.7294520547945207,3.5723684210526314,3.6583961158440963,0.06948247519137858
rxpad_training_data_prescr-101949,2.329113924050633,2.480234260614934,2.3045897079276774,786.6666666666666,2.2452830188679247,159.20517751562556,350.76164644554234
